k,theta,eyevectorX,eyevectorY,eyevectorZ,truthvectorX,truthvectorY,truthvectorZ
9,4.893088,0.3905452,-0.323952,0.8617015,10.17841,-9.998044,20.64632
9,4.89677,0.3902991,-0.3240108,0.8617909,10.17837,-9.998628,20.64572
9,4.89545,0.3904954,-0.3239607,0.8617209,10.17834,-9.998378,20.64532
9,5.181869,0.3823907,-0.3224728,0.8659034,10.17829,-9.998199,20.64497
9,5.196746,0.3823819,-0.322253,0.8659891,10.17829,-9.99909,20.64486
9,5.18784,0.3825837,-0.3223024,0.8658816,10.17827,-9.99841,20.64433
9,5.249939,0.3816645,-0.3216817,0.8665178,10.17827,-9.999054,20.64432
9,5.227085,0.3818065,-0.3220334,0.8663245,10.17825,-9.999826,20.64431
9,5.223935,0.3869798,-0.3198698,0.8648295,10.17825,-10.00012,20.64422
9,5.222922,0.3865712,-0.3200697,0.8649383,10.17829,-10.00079,20.64432
9,24.4839,0.6924991,-0.1058688,0.7136083,10.17829,-10.0009,20.64412
9,4.586804,0.3994336,-0.3263823,0.8566957,10.17833,-10.00168,20.64437
9,17.12813,0.6387528,-0.2369051,0.7320321,10.17834,-10.00191,20.64434
9,14.77512,0.5924427,-0.2292012,0.7723202,10.17837,-10.00242,20.6445
9,5.433324,0.3886296,-0.3157904,0.8655885,10.17837,-10.00261,20.64455
9,5.429969,0.3887328,-0.3158128,0.8655339,10.17837,-10.00282,20.64471
9,35.18703,0.8335009,-0.071734,0.5478416,10.17835,-10.00309,20.64478
9,3.299721,0.4050121,-0.3461055,0.846272,10.17836,-10.00369,20.64509
9,4.577014,0.416357,-0.3241688,0.8494477,10.17836,-10.0041,20.64547
9,14.11733,0.6148498,-0.3192029,0.7211583,10.17834,-10.00428,20.64559
9,5.20654,0.381216,-0.3227885,0.8663036,10.17833,-10.0046,20.6457
9,5.187915,0.3813192,-0.3230623,0.8661561,10.17834,-10.00476,20.64586
9,5.134273,0.3819337,-0.3236976,0.865648,10.17836,-10.00494,20.64598
9,5.139765,0.3818697,-0.3236368,0.8656989,10.17843,-10.00519,20.64626
9,5.073195,0.3841912,-0.3237217,0.8646395,10.17848,-10.00535,20.64638
9,5.068558,0.3843262,-0.3237464,0.8645702,10.17852,-10.00552,20.64641
9,37.69299,0.8110361,0.04378277,0.5833554,10.17854,-10.00568,20.64641
9,31.99382,0.7590026,-0.01212551,0.6509746,10.17855,-10.00582,20.64635
9,31.86874,0.7874439,-0.06443027,0.6130096,10.17857,-10.0059,20.64644
9,8.21107,0.4586201,-0.2679791,0.8472632,10.17858,-10.00597,20.64657
9,6.880425,0.4454466,-0.2882757,0.8476287,10.1786,-10.00602,20.6467
9,6.758131,0.4459167,-0.2905409,0.8466075,10.17862,-10.00609,20.64669
9,35.74345,0.8326311,-0.05108783,0.5514668,10.17859,-10.00616,20.64616
9,8.920728,0.495613,-0.2718888,0.8248905,10.17861,-10.0063,20.64612
9,36.68444,0.8469594,-0.06007181,0.5282531,10.17865,-10.00626,20.64622
9,22.9391,0.6988519,-0.1613564,0.6968286,10.17863,-10.00626,20.64588
9,38.70456,0.8220201,0.04925024,0.5673247,10.17863,-10.00632,20.64596
9,12.34552,0.5569424,-0.2489656,0.7923581,10.17859,-10.0063,20.64556
9,5.435271,0.4112201,-0.3105104,0.8570189,10.17859,-10.00636,20.64561
9,5.195577,0.4229152,-0.3140507,0.8500088,10.17856,-10.00634,20.64516
9,5.198706,0.4229683,-0.3140053,0.8499991,10.17854,-10.00639,20.64494
9,7.039546,0.3693139,-0.2967614,0.8806475,10.17854,-10.00641,20.64477
9,35.61716,0.8335966,-0.05767479,0.5493544,10.17848,-10.0064,20.64399
9,23.13757,0.7150397,-0.1927194,0.6719952,10.17846,-10.00644,20.64373
9,26.36631,0.7353047,-0.1251282,0.6660855,10.17845,-10.00646,20.64371
9,34.64395,6.084889E-05,-0.0003661029,1,10.17843,-10.00642,20.64325
9,7.582944,0.4358761,-0.2746992,0.8570604,10.17843,-10.00644,20.64293
9,5.511605,0.4209608,-0.3087872,0.8529024,10.17844,-10.0064,20.64267
9,34.64597,0.0001540221,-0.0001579579,1,10.1788,-10.00599,20.64514
9,39.29184,0.7910616,0.1063953,0.6024131,10.17916,-10.00535,20.64758
9,30.30132,0.7817353,-0.1005997,0.6154427,10.17948,-10.00436,20.64959
9,18.79317,0.65868,-0.2198221,0.7195964,10.18007,-10.00211,20.65385
9,5.416201,0.4374719,-0.3119124,0.8434032,10.18019,-10.0018,20.65449
9,5.618625,0.4348793,-0.3076747,0.8462956,10.18061,-9.997133,20.65732
9,34.64244,0.0004328899,0.0006368011,0.9999997,10.18023,-9.994788,20.65381
9,5.552309,0.4268137,-0.3077469,0.8503657,10.18006,-9.993681,20.65258
9,40.95187,0.8834966,-0.0310014,0.4674107,10.17973,-9.992525,20.65124
9,36.67667,0.8519201,-0.07568428,0.5181736,10.17952,-9.99171,20.65038
9,5.786993,0.4263806,-0.3037205,0.8520291,10.17933,-9.990959,20.64973
9,34.64257,-0.0005384013,-0.0003329404,0.9999998,10.17908,-9.990321,20.64858
9,25.78567,0.7315059,-0.1352741,0.6682814,10.17887,-9.989801,20.64735
9,30.51096,0.7753621,-0.07914098,0.6265384,10.17883,-9.989078,20.64725
9,3.793954,0.4292314,-0.3380036,0.8375643,10.17867,-9.988829,20.64645
9,4.51423,0.4248939,-0.3249511,0.8449095,10.17858,-9.988339,20.64613
9,5.511462,0.4242832,-0.3081971,0.8514683,10.17844,-9.988287,20.64557
9,34.6422,-0.0005204678,-0.0003373902,0.9999999,10.17835,-9.988271,20.64533
9,28.38396,0.7687501,-0.1342713,0.6252955,10.17828,-9.988008,20.64509
9,30.74659,0.69052,0.03767956,0.7223313,10.17822,-9.9882,20.64484
9,28.38521,0.7602808,-0.1131946,0.6396562,10.1782,-9.988091,20.64473
9,31.4483,0.7741687,-0.04993421,0.6310066,10.17819,-9.987665,20.64451
9,6.644759,0.4305414,-0.289521,0.8548752,10.1782,-9.988202,20.64436
9,4.878734,0.4789283,-0.4032293,0.7797653,10.17821,-9.988528,20.64442
9,34.606,0.0007942691,6.361119E-05,0.9999997,10.17823,-9.988487,20.64431
9,35.57802,0.8411154,-0.08061057,0.534815,10.17825,-9.988945,20.64423
9,15.24317,0.631314,-0.3243801,0.704429,10.17827,-9.989005,20.64406
9,8.48244,0.5002075,-0.284488,0.8178381,10.17826,-9.989343,20.64394
9,34.61724,0.0003956296,-2.984889E-05,0.9999999,10.17865,-9.988832,20.64609
9,34.6097,0.0004260578,-2.651289E-05,0.9999999,10.17927,-9.987761,20.6506
9,7.408196,0.4365788,-0.2769027,0.8559929,10.17957,-9.986417,20.6533
9,46.79898,0.8222752,0.2109647,0.5285428,10.18005,-9.983893,20.65772
9,7.028195,0.4398998,-0.2836833,0.8520634,10.18015,-9.983315,20.65856
9,34.66843,-0.0002351738,0.001289665,0.9999992,10.1805,-9.980447,20.66074
9,10.33533,0.5626407,-0.3490691,0.7493907,10.18079,-9.97776,20.6623
9,6.714168,0.4433377,-0.2894469,0.848335,10.18096,-9.976097,20.66336
9,6.712648,0.4432592,-0.289371,0.8484019,10.18105,-9.973837,20.66377
9,5.576083,0.4000611,-0.3086414,0.8629552,10.18115,-9.972178,20.6644
9,34.61081,-0.0003169439,0.0001939796,1,10.1812,-9.97046,20.66444
9,7.403799,0.444737,-0.2773855,0.8516257,10.18117,-9.968143,20.66387
9,7.330959,0.4445551,-0.2785514,0.8513401,10.18109,-9.965933,20.66307
9,7.164563,0.4450611,-0.281507,0.8501026,10.18119,-9.964725,20.66369
9,5.354379,0.3960206,-0.3131451,0.8631963,10.18041,-9.963653,20.65945
9,8.153504,0.4950833,-0.2864964,0.8202514,10.18011,-9.962575,20.65731
9,5.080914,0.3941628,-0.3182446,0.862181,10.17987,-9.9617,20.65512
9,34.53592,0.000245031,-0.001179541,0.9999993,10.17934,-9.961217,20.65072
9,5.362607,0.3990065,-0.3122892,0.8621307,10.1791,-9.960443,20.64857
9,39.46574,0.8769701,-0.05934571,0.4768665,10.17865,-9.960509,20.64569
9,5.17468,0.3899761,-0.3182522,0.86408,10.17841,-9.960335,20.64436
9,7.308926,0.4440357,-0.2788847,0.8515019,10.17816,-9.960066,20.64298
9,10.53407,0.5624433,-0.3932503,0.7273321,10.17788,-9.960234,20.64137
9,11.91069,0.5802053,-0.3980757,0.7105615,10.17771,-9.960095,20.64032
9,6.575783,0.506504,-0.3580435,0.7843842,10.17752,-9.96,20.63929
9,5.531587,0.4236808,-0.3069672,0.8522123,10.17734,-9.960508,20.63843
9,5.213986,0.4044602,-0.3137051,0.8590699,10.17721,-9.960329,20.63773
9,5.195313,0.4034755,-0.3142184,0.8593453,10.17712,-9.960592,20.63741
9,5.157955,0.4030455,-0.3149258,0.8592881,10.177,-9.960485,20.63683
9,34.63029,-0.0003401711,0.000212498,1,10.17691,-9.960774,20.63646
9,14.54692,0.5888495,-0.2289115,0.7751489,10.17682,-9.960853,20.63596
9,13.56571,0.6088782,-0.3396663,0.7168642,10.17669,-9.960968,20.63551
9,5.599757,0.4038627,-0.3075565,0.8615706,10.17653,-9.961198,20.63496
9,4.965897,0.3982795,-0.319292,0.8598989,10.1765,-9.961959,20.6352
9,4.926884,0.3973222,-0.3202002,0.860004,10.17648,-9.962393,20.63593
9,5.576681,0.4038648,-0.3079636,0.8614243,10.17639,-9.962481,20.63587
9,29.3998,0.7613994,-0.08314294,0.6429294,10.17634,-9.962828,20.63621
9,30.91018,0.7880706,-0.09425449,0.6083263,10.17627,-9.962962,20.63612
9,6.753922,0.435267,-0.2873461,0.8532144,10.17621,-9.963154,20.63608
9,6.671474,0.50927,-0.3759018,0.7741718,10.17614,-9.963594,20.63603
9,5.396048,0.4412743,-0.312105,0.8413486,10.17615,-9.963932,20.63644
9,5.585881,0.4370841,-0.3077625,0.845127,10.17609,-9.963962,20.63612
9,
